# receptors_by_type.csv -- postsynaptic response class per (MaleCNS v1.0 type, transmitter), built by
# scripts/build_receptor_table.py from flyverse/data/expression_{ozel2021,davis2020,central,kurmangaliyev2020}.csv and the
# matching type maps (Özel 2021 GSE142787; Davis 2020 GSE116969 CC BY 4.0; Davie 2018 GSE107451; Fly Cell Atlas 2022 head;
# Kurmangaliyev 2020 GSE156455, pupal 96 h APF). Full rules and coverage: docs/audits/receptor_rules.md.
# Receptor groups: acetylcholine fast + nAChR alpha1-7/beta1-3, slow + mAChR-A (Gq) / slow - mAChR-B (Gi); gaba fast - Rdl/Lcch3/Grd,
# slow - GABA-B-R1/2/3; glutamate fast - GluClalpha, fast + KaiR1D/GluRIA/GluRIB/Nmdar1+Nmdar2, slow - mGluR; histamine fast -
# HisCl1/ort; dopamine slow + Dop1R1/Dop1R2/DopEcR, slow - Dop2R; octopamine slow + Oamb/Octbeta1-3R, slow - Octalpha2R;
# serotonin slow + 5-HT2A/2B/7, slow - 5-HT1A/1B. Group present = any member gene on (NMDA needs both Nmdar1 and Nmdar2);
# group level = sum of the on-members' levels (TPM; expm1 of the log-mean for the 10x sources); gain class = none if absent,
# else tertile (low/mid/high) of the group level among the source's neuronal profiles where the group is present (quantiles
# within source, NOT linear expression). *_pos_lead / *_neg_lead = the on-member with the largest level.
# fast_sign / slow_sign: +1 / -1 / 0 = none. *_pos_class / *_neg_class: classes of the + and - groups; *_net: sign of the
# larger class, 'mixed' if equal (then *_sign keeps the NT_SIGN prior for fast, 0 for slow), 'none' if both absent;
# *_gain_class: class of the winning group. *_abs columns: the same under the absolute rule (larger summed level, 2-fold
# margin, else mixed). fast_*_nonmda: the class rule with the glutamate fast + group restricted to KaiR1D/GluRIA/GluRIB
# (Nmdar2 is 102-1,073 TPM with P(on) = 1 in every non-photoreceptor neuronal QC-pass Davis row); identical to the plain
# columns for the other transmitters. KaiR1D = CG3822 in every source.
# tier / source / source_name / qc: the profile deciding the row. Candidates: the best row per source (best tier, QC pass
# first, then the row pooling the fewest types, then name), ranked davis2020 > ozel2021 > kurmangaliyev2020 > fca2022 >
# davie2018 at equal tier / QC; the best-ranked is the primary (primary_source / primary_tier). Selection rule (round 2):
# the primary decides unless its fast group for the transmitter is 'none' and another source has it on -- a single-
# nucleus (fca2022 / davie2018) 'none' is replaced by the best whole-cell (davis2020 / ozel2021 / kurmangaliyev2020)
# profile with the group on (fast_selection = group_on_override:<source>); any other such disagreement keeps the primary
# but falls back to NT_SIGN: fast_net = none_contested, fast_sign = the prior, fast_gain_class = none (factor 1); a
# 'none' carried by a single source falls back the same way (fast_net = none_single_source). A silencing (fast_sign 0)
# therefore needs every source profiling the type to agree and at least two of them. fast_selection_nonmda /
# source_nonmda: the same for the nonmda variant (selected separately). n_sources: candidate sources for the type.
# pool_mixed: the profile is a pooled cluster whose member types carry mixed model transmitter labels (a class prior, not
# a per-type measurement); alt_sources: the other candidates' net calls. Rows '<nt=...>' are the Davis 2020 ChAT / Gad1 /
# VGlut whole-class baselines (tier class), used only with edge_lookup(nt_class_fallback=True).
malecns_type,transmitter,fast_sign,fast_gain_class,fast_pos_class,fast_neg_class,fast_net,fast_pos_lead,fast_neg_lead,fast_sign_abs,fast_gain_class_abs,fast_net_abs,fast_sign_nonmda,fast_gain_class_nonmda,fast_pos_class_nonmda,fast_net_nonmda,fast_pos_lead_nonmda,slow_sign,slow_gain_class,slow_pos_class,slow_neg_class,slow_net,slow_pos_lead,slow_neg_lead,slow_sign_abs,slow_gain_class_abs,slow_net_abs,tier,source,source_name,qc,pool_mixed,fast_selection,fast_selection_nonmda,source_nonmda,primary_source,primary_tier,n_sources,n_cells,superclass,in_syn_W,receptor_groups,fast_pos_val,fast_neg_val,slow_pos_val,slow_neg_val,alt_sources
SIP106m,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,high,none,high,-1,,GABA-B-R1,-1,high,-1,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,14219,GABA-A:mid;GABA-B:high,0.0,35.387,0.0,7.863,"davie2018(class):fast=-1,slow=-1"
SIP106m,glutamate,-1,high,high,high,mixed,GluRIB,GluClalpha,-1,high,mixed,-1,high,high,mixed,GluRIB,-1,mid,none,mid,-1,,mGluR,-1,mid,-1,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,14219,GluCl:high;iGluR:high;mGluR:mid,11.774,16.752,0.0,1.679,"davie2018(class):fast=mixed,slow=-1"
SIP106m,histamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,0,none,none,none,none,,,0,none,none,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,14219,HisCl:off,0.0,0.0,0.0,0.0,"davie2018(class):fast=none,slow=none"
SIP106m,dopamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,-1,high,mid,high,-1,DopEcR,Dop2R,0,high,mixed,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,14219,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,5.111,3.341,"davie2018(class):fast=none,slow=-1"
SIP106m,octopamine,0,none,none,none,none,,,0,none,none,0,none,none,none,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,0,mid,mixed,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,14219,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,8.279,4.833,"davie2018(class):fast=none,slow=-1"
SIP106m,serotonin,0,none,none,none,none,,,0,none,none,0,none,none,none,,-1,mid,none,mid,-1,,5-HT1A,-1,mid,-1,class,fca2022,dopaminergic neuron,pass,False,primary,primary,fca2022,fca2022,class,2,2,cb_intrinsic,14219,5-HT2/7:off;5-HT1:mid,0.0,0.0,0.0,1.94,"davie2018(class):fast=none,slow=-1"
SLP304,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,5529,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SLP304,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,5529,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SLP304,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,5529,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SLP304,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,5529,HisCl:off,0.0,0.0,0.0,0.0,
SLP304,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,5529,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SLP304,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,5529,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SLP304,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,5529,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SLP373,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,2679,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SLP373,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,2679,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SLP373,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,2679,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SLP373,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,2679,HisCl:off,0.0,0.0,0.0,0.0,
SLP373,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,2679,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SLP373,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,2679,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SLP373,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,2679,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SLP374,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,1429,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SLP374,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,1429,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SLP374,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,1429,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SLP374,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1429,HisCl:off,0.0,0.0,0.0,0.0,
SLP374,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1429,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SLP374,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1429,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SLP374,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,1429,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SLP403,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,1412,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SLP403,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,1412,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SLP403,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,1412,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SLP403,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,1412,HisCl:off,0.0,0.0,0.0,0.0,
SLP403,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,1412,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SLP403,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,1412,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SLP403,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,1412,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SLP438,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,8264,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SLP438,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,8264,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SLP438,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,8264,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SLP438,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,8264,HisCl:off,0.0,0.0,0.0,0.0,
SLP438,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,8264,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SLP438,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,8264,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SLP438,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,8264,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SLP444,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,2257,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SLP444,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,2257,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SLP444,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,2257,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SLP444,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,2257,HisCl:off,0.0,0.0,0.0,0.0,
SLP444,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,2257,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SLP444,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,2257,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SLP444,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,2257,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SLP457,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,9648,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SLP457,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,9648,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SLP457,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,9648,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SLP457,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,9648,HisCl:off,0.0,0.0,0.0,0.0,
SLP457,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,9648,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SLP457,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,9648,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SLP457,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,9648,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP039,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,2037,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP039,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,2037,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP039,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,4,cb_intrinsic,2037,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP039,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,2037,HisCl:off,0.0,0.0,0.0,0.0,
SMP039,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,2037,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SMP039,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,2037,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
SMP039,serotonin,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,none,high,-1,,5-HT1A,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,4,cb_intrinsic,2037,5-HT2/7:off;5-HT1:high,0.0,0.0,0.0,2.563,
SMP142,acetylcholine,1,mid,mid,none,+1,nAChRalpha6,,1,mid,+1,1,mid,mid,+1,nAChRalpha6,1,high,high,none,+1,mAChR-A,,1,high,+1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,5279,nAChR:mid;mAChR-A:high;mAChR-B:off,28.321,0.0,1.276,0.0,
SMP142,gaba,-1,mid,none,mid,-1,,Rdl,-1,mid,-1,-1,mid,none,-1,,-1,mid,none,mid,-1,,GABA-B-R1,-1,mid,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,5279,GABA-A:mid;GABA-B:mid,0.0,16.683,0.0,2.052,
SMP142,glutamate,-1,mid,mid,mid,mixed,GluRIB,GluClalpha,-1,mid,mixed,-1,mid,mid,mixed,GluRIB,-1,low,none,low,-1,,mGluR,-1,low,-1,class,davie2018,Serotonergic,pass,False,primary,primary,davie2018,davie2018,class,1,2,cb_intrinsic,5279,GluCl:mid;iGluR:mid;mGluR:low,1.748,2.806,0.0,0.427,
SMP142,histamine,-1,none,none,none,none_single_source,,,-1,none,none_single_source,-1,none,none,none_single_source,,0,none,none,none,none,,,0,none,none,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5279,HisCl:off,0.0,0.0,0.0,0.0,
SMP142,dopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,-1,high,mid,high,-1,DopEcR,Dop2R,-1,high,-1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5279,Dop1R/DopEcR:mid;Dop2R:high,0.0,0.0,3.071,17.495,
SMP142,octopamine,0,none,none,none,none_single_source,,,0,none,none_single_source,0,none,none,none_single_source,,0,mid,mid,mid,mixed,Octbeta2R,Octalpha2R,1,mid,+1,class,davie2018,Serotonergic,pass,False,none_single_source,none_single_source,davie2018,davie2018,class,1,2,cb_intrinsic,5279,Oamb/Octbeta:mid;Octalpha2R:mid,0.0,0.0,2.589,1.187,
